bottl	-0.00024198	-0.00182029	0.0028834	-0.0025741	0.001341	0.000552524	0.000192205	0.000689138	0.00228344	-0.00188019	0.000300944	0.00314065	0.00114902	0.000938583	0.00036851	0.000888999	0.000569753	-0.00120246	0.00188088	-0.000973014	0.00097403	0.000515832	0.00402241	0.00134434	0.000268635	-0.0016627	0.00186661	0.000350209	-0.000790911	0.000334385	-0.00171861	-0.00108428	0.00271577	0.0023619	-0.000474857	-0.000846482	-0.00126916	-0.00100222	-0.00214884	-0.00203317	0.00067733	0.000600863	-0.00145261	-0.000568498	-0.00229363	0.00298913	-0.000564849	0.00212431	-0.00203993	0.00157573	-0.00248658	-0.000608601	0.00164405	-0.00107261	6.99268e-05	0.00192487	-0.00102175	0.000826297	0.00361468	-0.00354776	0.000414716	-0.000292222	-0.000375889	-0.000821186	-0.00195241	0.000136405	0.00138867	0.00259873	-0.000927787	-0.000853052	0.00168476	0.00339999	-0.000825354	-0.00247592	-0.000268126	-1.13523e-05	-0.000213126	0.00118693	-8.25531e-05	0.00321194	0.000293913	-0.000512994	0.000757575	-0.000927103	-0.000128894	-0.000348816	-0.00124152	-0.000174641	-0.000545882	-0.000411258	0.000275067	0.000765514	-0.00302054	0.00138528	-0.00176851	-0.0019331	-0.0019041	0.00174357	0.000134455	-0.00463795
chocol	-0.000183493	0.00103079	0.00062647	-0.0021128	0.00129451	-0.0017409	-0.00184964	0.00160547	0.00243842	0.000995581	0.000622223	0.00153334	0.000735389	-0.000933643	0.00208555	-0.000600978	-3.06627e-05	-0.00101253	-0.00120191	-0.0020069	0.000357556	-0.00131353	0.00077898	0.000741698	-0.0026307	0.00083521	0.000925383	0.000621768	0.000884841	-0.00168542	0.00130041	-0.00317363	-0.00084378	0.00291228	-0.00217362	-0.00229055	-0.000165723	0.00108452	0.000820112	-0.00150263	-0.000503347	0.0033453	0.00204825	-0.00124833	0.0006522	-0.000662564	-0.000883567	-0.00133264	0.000163219	9.61731e-05	0.00152378	0.000502794	0.000798352	0.00108976	0.000311616	3.25949e-05	-0.000479775	0.000176962	0.00211942	0.00176678	-0.00102321	0.000966235	-0.00120618	0.000507794	0.00187582	3.58075e-05	-0.000996907	0.000190193	0.000408326	0.00178751	0.00132737	-0.000655011	-0.00172845	-0.00152247	0.00179538	-0.00093157	-0.00187761	0.00227433	-0.000224133	-0.000713772	0.00103924	-0.000756225	0.000149997	0.000454864	-0.00245502	-0.000442249	0.000481901	0.000702997	0.00145537	-0.000512776	-0.000277137	-0.00328989	0.00113312	-0.00068196	0.00222791	-8.97466e-05	-0.00167062	-0.000228904	-0.00130425	0.00135522
pour	0.000858667	0.000252972	0.000724291	0.000495502	7.34586e-05	0.00209578	0.00190451	0.00189211	0.000184387	-0.00150917	-0.000884583	-0.000940427	0.00107438	5.28752e-05	0.000615162	-0.000459348	-0.000712776	-0.00106004	-0.000331417	-0.00118892	-0.00117491	0.000503396	0.000577094	0.000325538	0.00035737	0.000639055	-0.000989624	-0.000905287	0.00026341	-0.000440628	-6.36821e-05	0.00257484	0.00291455	-1.78719e-05	-0.00122154	0.000128337	-0.00066956	-0.000204713	-0.00221778	-0.000320947	-4.27306e-05	-0.000185119	-3.09236e-05	-0.00031567	-0.000478407	0.000645834	-7.3442e-05	0.000481453	8.10248e-05	0.00108897	0.000507291	-0.000362228	-0.00053359	-0.000410419	0.00112998	0.000511868	0.000429043	-0.000598388	0.000864838	-0.00100263	0.000311103	-0.000495389	-0.000459471	-0.00152314	0.000214955	-0.000571777	0.000606243	-0.00129213	-0.00156323	0.000219075	0.000936004	0.0017399	6.45955e-05	-0.000454427	-0.000434454	-0.000496318	-0.000951973	-0.000348496	0.000788332	0.00105735	0.000541725	0.000361291	0.000337792	0.000822693	-0.00069062	0.0012053	-0.000958216	-0.000300185	-0.0013222	-0.000326003	0.000740025	0.0018948	-0.000698021	0.000287428	2.36834e-05	-0.00187088	-0.00106364	-0.000178478	0.000546657	-0.000103064
medium	-0.000193779	-0.000239152	-0.000143299	-0.000344129	-0.00199257	0.000997128	-0.000151571	-0.00204022	-0.00211769	-0.00107288	0.000934831	0.00206922	-0.00228881	-0.00126302	-0.00208253	-0.000262522	-0.000655804	-0.000476964	-0.00166625	-0.000118006	0.0022512	0.00140746	-0.00266237	-0.0022966	-0.00357809	-0.00107043	0.00281391	-0.000756706	0.00160721	-0.0042943	-0.00199876	-0.000755229	-0.00175136	0.00272461	0.000893688	-0.00189385	0.00124035	-0.000531465	0.00068448	0.000956194	0.000691715	-0.000356862	0.00161618	-1.24591e-05	0.00305413	-0.000140991	0.000827264	-0.00309652	-0.000298178	0.000812894	0.00211937	0.000967074	0.0024612	0.00442659	0.00029036	-0.000945056	-0.00118483	0.000160383	-0.00150032	-0.00103788	-0.00112901	-0.000500679	0.00147344	0.00243463	-9.07611e-05	0.00160934	0.000403908	-0.00303768	0.00139082	0.000874789	0.00210719	0.000474114	0.000933667	0.00255892	-0.00176019	0.000688095	-0.000336952	0.000716304	-0.000294052	0.00237787	-1.36959e-05	0.000113323	0.00187542	0.00418072	0.0015002	-0.00113438	0.000553336	0.00155586	-0.000932496	-0.000788992	-0.000290063	-0.00239547	0.00232067	0.00121174	-0.00330974	0.00016535	0.00151559	-0.00231205	6.11396e-05	0.000708038
tast	0.000867965	0.00108937	0.000170964	0.000860896	7.54123e-05	-0.00135687	-0.000764781	0.00120161	-0.000412082	0.001094	-0.000357775	0.00132529	-0.000412137	0.00149636	0.00244678	-0.000564764	0.000499135	-0.000393188	-0.00206698	-0.000650647	0.00206103	-0.000944711	0.000540107	-0.000848824	-0.00156941	-0.00118131	0.000549395	0.000953335	-0.000338382	-0.0023667	-0.000143882	-0.000456895	-0.000627738	0.00262938	-0.000858891	-0.00115371	0.000350109	0.000169857	3.78715e-05	-0.000833528	-0.000778998	0.00199223	0.000923022	0.00136531	0.00127492	-0.0017478	-0.00215955	-0.00217379	-0.000339811	0.00100616	9.60137e-05	5.98475e-05	0.00393043	0.000458829	0.000235559	-0.00125045	-0.00397596	-0.00148536	0.00174102	0.00118478	-0.000939571	0.000823148	0.00184124	0.00036332	-6.54046e-05	0.00127667	0.000561127	-0.00015642	0.00148772	-0.000190874	0.00086486	-0.00157777	0.000156591	0.00255301	0.000631	0.00147678	-0.00265958	0.00215251	-0.00152889	0.000100001	0.000299944	-0.000796462	0.000838968	-0.000218495	-0.00108334	-0.00107074	0.00128282	0.00127732	2.11801e-05	-0.000336126	0.00361722	-0.00458731	0.0017585	-0.00120429	0.000387272	-0.000305192	-0.00105508	-4.50421e-05	-0.00321628	-0.000436859
finish	-0.000528786	-0.000600236	-0.000751564	0.000150461	-0.00188142	-0.00260323	-0.00450135	-0.00293092	-0.00343823	-0.00172629	0.000662751	0.00366743	-0.00276558	-0.0019048	0.000253015	0.000371035	0.00108834	0.00069614	0.000386308	-0.00038061	0.00270915	0.00183467	0.00240409	-0.0033878	-0.0035956	0.00149343	0.00268133	0.00123229	-0.00108684	-0.00441865	0.00132409	0.000280296	0.000682818	0.00526204	-0.00311897	-3.49391e-05	-0.000135864	-0.00185647	-0.000372757	0.00279439	-0.0020607	-0.0024945	-5.90988e-05	0.00173422	0.00104835	-0.0004459	-0.00657576	-0.00464401	-0.000605585	0.000109736	-0.000218703	0.00331957	0.00267963	0.00193379	0.00159111	0.00062646	-0.00338403	-0.00359907	0.00266202	0.00091424	0.000836371	-0.00340113	0.00112113	0.00257033	0.000954704	0.000722896	-0.00183205	0.000366289	0.00169209	0.000872584	-0.00327727	-0.00209962	-0.00173345	0.00438764	0.00341773	-0.000628954	0.00153039	-0.000603007	-0.00217114	-0.00224478	-0.00104447	0.0019364	0.00139995	-0.00012748	-0.00188296	-0.00384161	0.00120024	0.00321902	-0.00102394	-0.00219872	0.00367383	-0.00328698	0.00212261	-7.9262e-05	-0.00073627	-0.000291914	-0.00105383	0.00111088	-0.00446186	0.00248934
color	0.0030169	0.00345443	0.0010728	0.000864275	0.000613547	0.00225177	0.00156752	-0.00156099	-0.000807253	-0.00156653	-0.00108123	-0.00341978	0.00196511	0.000279347	-0.000585307	-0.00331653	-0.00215483	-0.000956749	-0.000769165	-0.000523709	0.000214875	0.00321327	-0.000302912	0.000185099	-0.00161542	0.000571418	-0.00290184	-5.29847e-05	-0.000281841	-0.00100678	9.86265e-05	0.00141031	-9.35094e-05	-0.00143508	-0.0018149	0.000150573	-0.00055859	0.0022312	0.00026371	0.000327463	0.000350087	-0.000923973	0.00282129	-0.000198269	0.0021831	-0.0016562	0.00178322	0.000409338	0.00152509	-0.000177434	0.00118284	-0.00232986	-0.00238733	0.00107533	0.0025216	-0.000431191	8.13649e-05	-0.00273597	0.0002424	-0.000636941	-0.00084682	-0.00412226	-0.00530899	0.00141871	0.00111512	0.00207248	-0.0015812	-0.00236157	-0.00246367	0.00234618	-0.000840951	-0.000183139	0.00263857	0.00252896	-0.000768142	0.00238414	0.000570174	-0.0020462	0.00147287	-0.000494774	0.00229461	-0.000769474	-0.000881561	0.00497582	-0.000554341	0.000451928	-8.93187e-05	-3.88463e-05	-0.00129742	0.00030539	0.0032775	0.00386931	-0.000558852	0.000108333	0.00111499	-0.00402033	-0.00138307	0.000560747	-0.00114388	0.00219239
not	-0.00181736	0.000184577	-0.00315502	0.00142042	0.00431879	-0.00252226	-0.00286034	-0.000864072	-0.000553626	-0.000352177	-0.000470349	0.000995046	0.0042571	-0.000392453	0.00230644	-0.00160748	0.00283076	0.00292866	-0.00261786	-0.00307121	-0.000799109	-0.00326608	0.0011198	0.0041317	-0.000877661	0.00151922	0.00254282	-0.00185548	-0.00374409	-0.000564741	0.00154883	0.00130141	-0.00140647	0.0031809	0.0024764	0.000890573	-0.000663725	-0.00436214	0.00166483	-1.28213e-05	-0.00298193	0.000843845	-0.000707188	0.0023119	-0.00198497	-0.00267461	-0.00672114	0.000238366	0.00183546	0.0013271	0.00383179	0.00135624	0.00131436	0.0011078	0.00261868	-0.00312195	0.00192938	-0.00444532	0.00168787	0.000236484	0.000761619	-0.000380501	0.000213968	0.00121395	0.00081197	-0.00214612	-0.00374376	0.000152988	-0.00261305	0.00125716	-0.00260622	-0.0026414	-0.00251318	-3.9934e-05	0.000786474	-0.00197194	-0.00220352	-0.00114727	0.00147976	-0.00262181	-0.00212522	0.00175214	-0.000967862	0.000604215	-0.00472482	-0.00310433	0.000373617	0.00358982	0.00111107	0.000615199	0.00187408	-0.000843043	-0.000573587	-0.000872465	-0.0034202	-0.000352287	0.00129035	-0.000786767	-0.000796159	-0.000504516
nice	-0.000543005	-0.00052826	-0.00119357	-0.00307903	0.00434168	-0.00220972	-0.00152263	-0.000512562	0.000928721	0.000147581	0.00271146	0.00141715	-0.000789374	-0.000783913	0.000512534	0.000894091	-0.000783162	-0.000483696	-0.000808794	0.00154968	-0.000984436	-0.000640653	0.00216162	-0.00183668	-0.00135465	3.9374e-05	-0.00123483	0.00241064	-0.00313612	-0.000510368	0.000659595	0.000988689	-0.000145632	0.00192425	0.00100066	-2.78014e-05	-0.00362239	-0.00122602	0.00121779	0.000420127	-0.00109397	0.00126847	-0.000388262	0.00108862	-0.0024065	-0.000553924	-0.00338808	0.000606441	0.000355538	-0.0022708	-0.00406678	0.000768393	0.00231455	0.000971515	0.00347761	-0.0010906	0.00409717	-0.0081419	0.00330057	-0.000868906	0.000101326	-0.00284464	-0.00165078	-0.000936573	0.000503956	0.000386362	-0.00124633	0.00154715	0.00187643	0.00272756	-0.00403243	-0.000716526	0.000281685	0.00283291	-0.0024155	-0.00271471	-0.0013359	7.09813e-05	-0.00288862	-0.00140866	-0.000896526	0.00335765	0.00153592	0.00107505	-0.00389432	0.00222341	0.00132839	0.00270244	-0.000389291	0.00168298	0.00203675	0.000778547	1.63759e-05	-0.0020251	-0.000288067	-0.00161342	-0.0021696	-0.000404637	0.000628698	0.00118477
good	0.00149772	-0.000652812	5.99612e-05	-0.00132364	0.00124772	0.000934901	0.000870384	-0.00327211	-0.00136391	0.00128749	0.000327838	0.00137605	-0.000395443	0.00029636	0.000523176	-0.000899408	-0.00139685	0.00219652	4.13967e-05	-0.000788241	-0.000485705	0.00175983	-0.000623	0.00353278	6.84075e-05	2.15903e-05	0.000163672	0.000589419	-0.000818762	-0.00509177	0.00200278	0.00116953	-0.0037359	0.00221279	-0.00015055	-0.00149328	-0.00041588	-0.00120327	0.000536275	0.00203778	0.000910662	0.00140147	0.00103464	-0.00140179	0.000332213	-0.00504137	-0.00271426	-0.00335337	0.000889633	-0.00165365	-0.00265938	-0.000479311	0.00111784	0.00323171	0.00212076	-0.00231224	-3.75451e-05	-0.00279059	0.00251417	0.0028883	-0.00358666	-0.00127445	-0.000197342	0.00124053	-0.00219412	0.00155093	0.000132448	0.00105834	-0.00191997	-0.00140346	-0.000335111	-0.00283834	0.00222339	0.00348886	0.00121618	0.000357229	-0.000279628	-0.000170808	-0.000507568	-0.000194656	0.00102433	0.000204219	0.000872725	0.00324654	0.000373876	-0.00302246	0.00394195	0.00561921	-0.000662047	-0.000917466	0.00266779	-0.000469044	0.00139317	-0.00237984	9.13906e-05	-0.00220527	0.000925371	0.0017678	-0.00375775	0.0031387
